Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2016,137,1234,72,1396,70,N,1,24,69,0.348,7,28,0.250,17,22,0.773,13,25,13,3,6,3,15,30,66,0.455,4,18,0.222,6,9,0.667,13,36,12,12,2,3,21
2016,137,1268,79,1355,74,N,0,23,45,0.511,9,23,0.391,24,27,0.889,6,23,10,13,5,3,17,24,59,0.407,10,29,0.345,16,17,0.941,11,17,8,11,5,2,19
2016,137,1292,90,1277,81,N,0,33,59,0.559,11,19,0.579,13,21,0.619,10,18,16,10,6,5,13,30,54,0.556,11,24,0.458,10,15,0.667,8,22,20,14,6,2,22
2016,137,1320,75,1400,72,N,0,21,43,0.488,8,20,0.400,25,32,0.781,5,25,7,10,2,3,18,25,56,0.446,9,23,0.391,13,18,0.722,11,21,10,9,2,4,24
2016,137,1323,70,1276,63,N,0,25,43,0.581,8,15,0.533,12,15,0.800,5,28,12,16,3,8,9,25,63,0.397,10,27,0.370,3,5,0.600,11,14,18,7,10,1,14
2016,137,1328,82,1167,68,N,0,28,56,0.500,11,20,0.550,15,25,0.600,10,21,15,10,7,7,15,26,58,0.448,5,18,0.278,11,14,0.786,13,22,15,14,6,3,22
2016,137,1332,91,1221,52,N,0,34,61,0.557,6,20,0.300,17,22,0.773,11,33,15,7,1,6,15,20,55,0.364,6,23,0.261,6,15,0.400,8,20,6,10,3,2,17
2016,137,1372,70,1452,56,N,0,17,55,0.309,7,23,0.304,29,39,0.744,11,22,12,7,16,3,25,16,52,0.308,3,16,0.188,21,27,0.778,17,31,8,22,5,7,27
2016,137,1386,78,1153,76,N,0,28,58,0.483,9,24,0.375,13,17,0.765,10,19,13,6,4,4,18,28,55,0.509,10,24,0.417,10,13,0.769,9,21,13,9,3,6,15
2016,137,1393,70,1173,51,N,0,21,53,0.396,8,22,0.364,20,23,0.870,16,32,10,15,7,2,17,18,56,0.321,6,22,0.273,9,19,0.474,10,18,11,9,7,3,16
2016,137,1401,92,1453,65,N,0,32,57,0.561,7,19,0.368,21,28,0.750,12,33,17,20,13,1,19,21,56,0.375,9,27,0.333,14,23,0.609,7,18,14,18,14,5,23
2016,137,1433,75,1333,67,N,0,27,56,0.482,4,20,0.200,17,21,0.810,9,31,13,12,3,4,18,25,60,0.417,7,17,0.412,10,15,0.667,7,21,14,6,5,2,19
2016,137,1437,86,1421,56,N,0,33,57,0.579,13,28,0.464,7,11,0.636,7,25,21,11,8,5,10,21,57,0.368,5,17,0.294,9,13,0.692,12,20,11,14,5,2,12
2016,137,1458,47,1338,43,N,0,17,53,0.321,4,19,0.211,9,15,0.600,12,25,6,6,6,2,11,18,48,0.375,3,11,0.273,4,7,0.571,7,29,6,10,3,3,19
2016,137,1462,71,1451,53,N,0,30,62,0.484,7,14,0.500,4,4,1.000,13,30,14,13,4,2,16,22,57,0.386,4,21,0.190,5,11,0.455,9,18,9,11,8,2,14
2016,138,1181,71,1463,64,N,0,23,50,0.460,11,23,0.478,14,16,0.875,5,23,12,10,6,7,18,25,65,0.385,4,23,0.174,10,13,0.769,20,22,13,11,5,5,16
2016,138,1211,82,1428,59,N,0,34,61,0.557,9,19,0.474,5,6,0.833,8,26,14,9,7,3,13,22,52,0.423,7,15,0.467,8,8,1.000,4,20,9,13,5,3,14
2016,138,1231,73,1246,67,N,0,25,52,0.481,6,21,0.286,17,23,0.739,6,24,13,13,5,4,22,24,57,0.421,4,16,0.250,15,19,0.789,10,24,8,16,6,2,24
2016,138,1235,78,1114,61,N,0,30,53,0.566,11,21,0.524,7,16,0.438,4,27,15,6,6,0,10,20,54,0.370,8,25,0.320,13,16,0.813,7,25,9,8,1,1,14
2016,138,1242,73,1163,61,N,0,25,51,0.490,6,17,0.353,17,22,0.773,8,36,14,13,3,7,13,21,62,0.339,10,22,0.455,9,11,0.818,5,19,11,6,7,4,19
2016,138,1274,65,1455,57,N,0,21,38,0.553,7,12,0.583,16,23,0.696,2,24,7,16,10,4,15,20,59,0.339,6,22,0.273,11,14,0.786,16,17,8,15,10,0,18
2016,138,1314,85,1344,66,N,0,31,59,0.525,4,14,0.286,19,21,0.905,13,29,12,15,5,4,19,23,57,0.404,6,23,0.261,14,23,0.609,9,15,8,11,5,1,20
2016,138,1438,77,1139,69,N,0,29,52,0.558,2,10,0.200,17,21,0.810,6,26,11,9,3,2,13,25,54,0.463,7,15,0.467,12,17,0.706,4,18,9,4,7,1,17
2016,139,1268,73,1218,60,N,0,22,48,0.458,1,18,0.056,28,31,0.903,3,33,8,11,5,7,18,23,70,0.329,4,19,0.211,10,15,0.667,16,26,13,9,2,1,22
2016,139,1323,76,1372,75,N,0,29,51,0.569,6,17,0.353,12,16,0.750,11,20,15,13,2,2,12,29,64,0.453,8,27,0.296,9,9,1.000,14,13,19,6,5,5,15
2016,139,1328,85,1433,81,N,0,29,60,0.483,8,26,0.308,19,25,0.760,11,26,10,12,5,5,18,30,66,0.455,11,31,0.355,10,16,0.625,13,24,16,13,7,1,23
2016,139,1332,69,1386,64,N,0,21,53,0.396,6,24,0.250,21,25,0.840,7,28,6,11,2,7,19,22,57,0.386,4,15,0.267,16,20,0.800,9,28,7,12,5,0,20
2016,139,1393,75,1292,50,N,0,27,49,0.551,8,20,0.400,13,22,0.591,8,29,14,10,6,11,9,19,64,0.297,8,24,0.333,4,8,0.500,18,17,8,10,4,2,15
2016,139,1401,92,1320,88,N,2,31,71,0.437,7,31,0.226,23,34,0.676,13,37,8,14,6,0,23,27,69,0.391,12,34,0.353,22,27,0.815,7,32,16,13,9,3,27
2016,139,1437,87,1234,68,N,0,32,54,0.593,10,19,0.526,13,17,0.765,6,26,23,13,9,4,16,27,60,0.450,7,24,0.292,7,13,0.538,10,19,14,13,6,3,19
2016,139,1458,66,1462,63,N,0,25,59,0.424,8,27,0.296,8,13,0.615,7,31,12,12,3,6,21,22,54,0.407,5,16,0.313,14,21,0.667,5,31,10,8,8,1,17
2016,143,1242,79,1268,63,N,0,29,62,0.468,3,9,0.333,18,21,0.857,13,30,14,11,5,1,20,22,55,0.400,5,25,0.200,14,20,0.700,6,22,9,9,7,7,23
2016,143,1328,77,1401,63,N,0,31,63,0.492,11,25,0.440,4,9,0.444,10,31,23,15,4,5,18,22,64,0.344,6,28,0.214,13,24,0.542,16,26,14,12,6,4,12
2016,143,1332,82,1181,68,N,0,32,65,0.492,10,23,0.435,8,17,0.471,12,30,22,8,3,5,17,26,59,0.441,7,22,0.318,9,15,0.600,5,27,12,8,4,3,19
2016,143,1437,92,1274,69,N,0,32,51,0.627,10,15,0.667,18,19,0.947,9,18,17,8,8,1,16,25,47,0.532,10,17,0.588,9,13,0.692,7,10,12,12,6,1,19
2016,144,1314,101,1231,86,N,0,32,62,0.516,11,20,0.550,26,33,0.788,15,22,20,9,7,5,22,25,61,0.410,13,31,0.419,23,26,0.885,15,17,13,12,2,1,27
2016,144,1323,61,1458,56,N,0,22,55,0.400,4,13,0.308,13,14,0.929,11,21,13,12,10,6,9,23,57,0.404,6,20,0.300,4,6,0.667,13,23,11,17,8,4,15
2016,144,1393,63,1211,60,N,0,22,61,0.361,5,15,0.333,14,16,0.875,15,18,9,9,9,10,12,24,55,0.436,8,21,0.381,4,5,0.800,12,25,18,17,4,8,14
2016,144,1438,84,1235,71,N,0,32,57,0.561,4,11,0.364,16,24,0.667,7,26,26,8,8,5,13,27,52,0.519,7,18,0.389,10,15,0.667,2,22,16,12,6,2,19
2016,145,1328,80,1332,68,N,0,27,58,0.466,12,24,0.500,14,17,0.824,14,24,16,15,4,2,21,21,54,0.389,4,21,0.190,22,30,0.733,13,19,10,12,10,2,16
2016,145,1437,64,1242,59,N,0,21,52,0.404,4,18,0.222,18,19,0.947,5,23,7,9,11,2,16,23,50,0.460,6,22,0.273,7,11,0.636,6,26,11,16,5,2,19
2016,146,1314,88,1323,74,N,0,32,52,0.615,4,13,0.308,20,24,0.833,13,19,17,6,4,1,17,27,49,0.551,9,18,0.500,11,14,0.786,5,10,9,7,3,1,18
2016,146,1393,68,1438,62,N,0,21,57,0.368,6,18,0.333,20,25,0.800,12,24,10,8,11,7,15,22,53,0.415,8,21,0.381,10,12,0.833,8,26,21,13,3,8,16
2016,152,1314,83,1393,66,N,0,35,65,0.538,4,17,0.235,9,11,0.818,16,27,18,12,6,5,12,27,66,0.409,8,25,0.320,4,13,0.308,16,15,5,10,8,4,15
2016,152,1437,95,1328,51,N,0,35,49,0.714,11,18,0.611,14,19,0.737,7,25,14,11,12,3,11,19,60,0.317,6,27,0.222,7,11,0.636,19,10,8,17,6,2,20
2016,154,1437,77,1314,74,N,0,28,48,0.583,8,14,0.571,13,17,0.765,2,21,6,10,5,5,16,27,63,0.429,11,17,0.647,9,13,0.692,16,20,16,11,5,3,20
2017,134,1243,95,1448,88,N,0,31,47,0.660,6,16,0.375,27,36,0.750,7,22,18,15,6,3,26,25,53,0.472,9,27,0.333,29,32,0.906,7,14,14,11,8,1,25
2017,134,1291,67,1309,66,N,0,25,47,0.532,10,19,0.526,7,13,0.538,6,19,14,16,6,1,13,29,54,0.537,1,9,0.111,7,12,0.583,10,18,12,14,10,2,18
2017,135,1413,67,1300,63,N,0,22,48,0.458,5,16,0.313,18,22,0.818,6,34,14,18,4,1,13,24,67,0.358,5,26,0.192,10,13,0.769,9,21,14,9,10,0,15
2017,135,1425,75,1344,71,N,0,24,57,0.421,7,19,0.368,20,27,0.741,16,20,12,7,4,4,13,25,51,0.490,9,20,0.450,12,17,0.706,7,20,17,9,3,2,21
2017,136,1112,100,1315,82,N,0,36,62,0.581,4,11,0.364,24,28,0.857,7,33,14,7,3,3,18,32,69,0.464,10,22,0.455,8,16,0.500,9,22,18,6,6,2,23
2017,136,1139,76,1457,64,N,0,24,49,0.490,8,19,0.421,20,30,0.667,5,37,15,12,4,6,15,25,62,0.403,9,25,0.360,5,10,0.500,3,24,12,9,6,1,22
2017,136,1196,80,1190,65,N,0,26,54,0.481,7,22,0.318,21,27,0.778,12,26,16,15,12,4,12,25,62,0.403,9,24,0.375,6,10,0.600,13,19,12,17,9,0,19
2017,136,1199,86,1195,80,N,0,30,54,0.556,2,13,0.154,24,39,0.615,9,37,16,16,9,9,19,29,70,0.414,8,28,0.286,14,20,0.700,7,19,18,11,6,1,23
2017,136,1211,66,1355,46,N,0,25,63,0.397,8,30,0.267,8,18,0.444,14,36,8,9,5,7,13,18,58,0.310,5,20,0.250,5,11,0.455,9,29,8,13,3,4,17
2017,136,1235,84,1305,73,N,0,30,54,0.556,8,19,0.421,16,18,0.889,7,31,17,13,4,3,15,26,65,0.400,8,26,0.308,13,16,0.813,10,18,13,7,8,4,14
2017,136,1292,81,1278,72,N,0,28,58,0.483,7,13,0.538,18,27,0.667,11,26,19,8,4,3,20,24,52,0.462,6,21,0.286,18,21,0.857,4,20,15,8,5,3,22
2017,136,1321,68,1435,66,N,0,26,53,0.491,6,14,0.429,10,18,0.556,8,29,10,12,7,0,18,21,55,0.382,9,26,0.346,15,18,0.833,7,23,9,10,7,6,16
2017,136,1323,60,1343,58,N,0,21,52,0.404,4,11,0.364,14,21,0.667,9,27,10,6,4,3,9,22,57,0.386,8,31,0.258,6,6,1.000,7,26,13,9,2,4,14
2017,136,1345,80,1436,70,N,0,31,60,0.517,9,20,0.450,9,14,0.643,11,27,16,10,2,6,15,27,61,0.443,10,27,0.370,6,10,0.600,8,20,21,9,6,1,17
2017,136,1388,85,1433,77,N,0,25,45,0.556,6,17,0.353,29,39,0.744,7,30,13,15,5,4,20,29,65,0.446,2,13,0.154,17,26,0.654,11,18,6,9,7,4,32
2017,136,1437,76,1291,56,N,0,31,60,0.517,6,17,0.353,8,11,0.727,14,29,14,13,5,3,17,21,57,0.368,5,21,0.238,9,12,0.750,10,17,10,9,5,5,15
2017,136,1438,76,1423,71,N,0,26,52,0.500,7,17,0.412,17,25,0.680,6,27,9,8,5,5,19,25,61,0.410,10,26,0.385,11,17,0.647,14,26,15,9,4,2,20
2017,136,1452,86,1137,80,N,0,30,66,0.455,5,11,0.455,21,29,0.724,17,25,15,13,7,5,19,27,59,0.458,9,20,0.450,17,23,0.739,9,23,13,15,8,4,25
2017,136,1458,84,1439,74,N,0,26,60,0.433,13,31,0.419,19,25,0.760,17,20,19,8,4,3,22,23,49,0.469,7,17,0.412,21,26,0.808,6,19,14,10,3,2,18
2017,136,1462,76,1268,65,N,0,25,50,0.500,9,23,0.391,17,24,0.708,9,25,15,15,8,2,17,22,54,0.407,7,27,0.259,14,19,0.737,7,17,13,11,7,3,19
2017,137,1116,77,1371,71,N,0,28,60,0.467,3,7,0.429,18,23,0.783,8,24,13,10,12,7,20,26,68,0.382,6,17,0.353,13,21,0.619,21,25,10,15,6,4,18
2017,137,1124,91,1308,73,N,0,35,61,0.574,4,8,0.500,17,19,0.895,10,29,15,12,4,7,15,28,64,0.438,8,22,0.364,9,13,0.692,9,18,15,11,6,2,18
2017,137,1153,75,1243,61,N,0,27,43,0.628,5,11,0.455,16,22,0.727,7,24,10,11,4,4,12,21,54,0.389,7,18,0.389,12,15,0.800,9,14,10,7,7,2,19
2017,137,1181,87,1407,65,N,0,29,62,0.468,13,28,0.464,16,23,0.696,14,22,15,8,13,8,17,24,59,0.407,5,23,0.217,12,14,0.857,13,24,10,17,1,2,19
2017,137,1242,100,1413,62,N,0,36,64,0.563,11,25,0.440,17,20,0.850,11,34,19,12,6,6,17,21,62,0.339,4,20,0.200,16,18,0.889,9,18,7,14,5,2,19
2017,137,1246,79,1297,70,N,0,27,61,0.443,3,17,0.176,22,28,0.786,11,35,12,12,5,9,15,26,73,0.356,8,32,0.250,10,11,0.909,13,27,11,8,6,3,22
2017,137,1257,78,1240,63,N,0,31,64,0.484,5,15,0.333,11,14,0.786,16,20,14,6,7,5,12,23,46,0.500,10,19,0.526,7,8,0.875,4,19,14,14,1,8,14
2017,137,1276,92,1329,91,N,0,29,56,0.518,16,29,0.552,18,22,0.818,6,15,19,4,5,6,14,35,64,0.547,7,16,0.438,14,16,0.875,16,24,17,10,3,3,22
2017,137,1277,78,1274,58,N,0,30,53,0.566,6,20,0.300,12,14,0.857,10,26,18,12,1,3,18,21,52,0.404,4,16,0.250,12,17,0.706,9,14,8,10,9,1,17
2017,137,1314,103,1411,64,N,0,38,75,0.507,8,22,0.364,19,26,0.731,20,34,18,10,6,4,13,22,60,0.367,7,27,0.259,13,16,0.813,6,21,9,13,6,3,17
2017,137,1332,93,1233,77,N,0,35,63,0.556,9,23,0.391,14,21,0.667,15,26,11,12,8,2,14,28,64,0.438,10,26,0.385,11,16,0.688,12,15,10,10,4,7,17
2017,137,1348,84,1166,72,N,0,26,58,0.448,4,21,0.190,28,31,0.903,8,30,11,8,8,3,16,26,65,0.400,7,23,0.304,13,19,0.684,11,26,11,11,2,3,20
2017,137,1376,93,1266,73,N,0,36,68,0.529,8,24,0.333,13,19,0.684,13,23,17,9,11,2,13,25,54,0.463,11,28,0.393,12,14,0.857,6,22,12,18,3,3,20
2017,137,1417,97,1245,80,N,0,37,59,0.627,7,14,0.500,16,23,0.696,6,27,25,6,2,3,12,31,71,0.437,9,22,0.409,9,12,0.750,15,21,10,8,3,0,18
2017,137,1425,66,1374,65,N,0,24,50,0.480,8,28,0.286,10,14,0.714,9,25,14,10,5,4,16,24,57,0.421,9,23,0.391,8,11,0.727,10,20,11,8,5,0,15
2017,137,1455,64,1173,58,N,0,19,48,0.396,6,20,0.300,20,27,0.741,13,35,11,16,0,8,19,18,58,0.310,7,22,0.318,15,20,0.750,10,19,11,6,6,3,23
2017,138,1112,69,1388,60,N,0,23,51,0.451,4,11,0.364,19,23,0.826,9,23,4,9,7,5,12,25,54,0.463,5,21,0.238,5,8,0.625,9,21,14,13,5,4,20
2017,138,1139,74,1292,65,N,0,24,47,0.511,8,15,0.533,18,23,0.783,2,26,16,10,4,2,16,25,57,0.439,4,19,0.211,11,14,0.786,7,21,15,12,5,0,21
2017,138,1196,65,1438,39,N,0,23,50,0.460,8,21,0.381,11,18,0.611,7,29,10,10,6,1,10,16,54,0.296,1,15,0.067,6,7,0.857,9,23,8,11,4,3,17
2017,138,1211,79,1321,73,N,0,26,59,0.441,4,16,0.250,23,36,0.639,15,27,10,14,7,7,18,27,66,0.409,8,24,0.333,11,13,0.846,12,24,12,13,11,5,26
2017,138,1345,80,1235,76,N,0,31,64,0.484,8,26,0.308,10,15,0.667,9,29,27,10,6,1,15,30,60,0.500,7,23,0.304,9,14,0.643,3,25,14,7,7,3,16
2017,138,1452,83,1323,71,N,0,27,54,0.500,8,14,0.571,21,26,0.808,10,24,16,12,6,5,18,22,54,0.407,10,28,0.357,17,17,1.000,8,20,12,14,6,3,21
2017,138,1458,65,1437,62,N,0,26,49,0.531,6,18,0.333,7,16,0.438,12,22,10,14,4,5,19,21,51,0.412,5,16,0.313,15,21,0.714,11,19,5,8,8,1,16
2017,138,1462,91,1199,66,N,0,30,54,0.556,11,17,0.647,20,26,0.769,7,29,20,9,4,3,20,24,60,0.400,4,21,0.190,14,19,0.737,11,22,10,9,7,3,24
2017,139,1124,82,1425,78,N,0,31,61,0.508,7,19,0.368,13,15,0.867,14,20,16,12,8,3,16,30,55,0.545,9,22,0.409,9,10,0.900,6,17,19,13,4,3,18
2017,139,1242,90,1277,70,N,0,34,64,0.531,8,20,0.400,14,15,0.933,8,28,12,7,9,3,16,25,57,0.439,8,23,0.348,12,17,0.706,5,23,13,10,3,1,14
2017,139,1246,65,1455,62,N,0,23,55,0.418,7,18,0.389,12,18,0.667,10,26,11,7,6,5,11,24,62,0.387,8,24,0.333,6,9,0.667,14,24,12,11,2,5,14
2017,139,1276,73,1257,69,N,0,28,57,0.491,6,17,0.353,11,14,0.786,9,21,11,6,4,4,15,28,61,0.459,5,20,0.250,8,12,0.667,15,22,12,11,4,5,18
2017,139,1314,72,1116,65,N,0,24,63,0.381,5,17,0.294,19,25,0.760,18,27,15,17,13,4,10,26,60,0.433,8,21,0.381,5,8,0.625,8,24,9,19,10,4,20
2017,139,1332,75,1348,72,N,0,25,52,0.481,7,16,0.438,18,27,0.667,15,20,11,14,8,2,14,30,59,0.508,6,22,0.273,6,8,0.750,9,19,11,11,8,2,21
2017,139,1376,88,1181,81,N,0,27,63,0.429,7,22,0.318,27,32,0.844,15,22,16,11,8,2,22,22,53,0.415,10,27,0.370,27,29,0.931,10,24,11,18,6,7,26
2017,139,1417,79,1153,67,N,0,31,62,0.500,11,28,0.393,6,10,0.600,7,23,21,3,5,5,10,26,58,0.448,7,20,0.350,8,10,0.800,9,23,11,10,2,1,13
2017,143,1211,61,1452,58,N,0,18,44,0.409,4,10,0.400,21,32,0.656,7,27,7,16,5,3,26,16,60,0.267,5,23,0.217,21,29,0.724,20,21,7,13,5,7,25
2017,143,1242,98,1345,66,N,0,34,62,0.548,15,28,0.536,15,22,0.682,12,24,18,10,9,2,15,24,56,0.429,10,27,0.370,8,12,0.667,9,20,17,16,6,0,18
2017,143,1332,69,1276,68,N,0,26,58,0.448,8,17,0.471,9,16,0.563,6,30,15,5,6,3,9,25,58,0.431,11,31,0.355,7,7,1.000,2,29,16,8,3,2,16
2017,143,1462,73,1112,71,N,0,28,53,0.528,6,16,0.375,11,16,0.688,7,20,14,8,3,1,14,27,62,0.435,7,27,0.259,10,11,0.909,14,21,14,8,4,1,18
2017,144,1196,84,1458,83,N,1,28,62,0.452,8,22,0.364,20,28,0.714,14,20,10,12,4,7,24,28,55,0.509,7,17,0.412,20,30,0.667,11,25,14,16,8,2,26
2017,144,1246,86,1417,75,N,0,31,63,0.492,10,23,0.435,14,17,0.824,10,19,18,6,5,5,17,29,55,0.527,9,23,0.391,8,13,0.615,8,20,16,13,3,5,19
2017,144,1314,92,1139,80,N,0,31,57,0.544,9,24,0.375,21,33,0.636,10,28,22,10,7,1,21,27,62,0.435,8,28,0.286,18,21,0.857,8,18,13,9,5,1,23
2017,144,1376,70,1124,50,N,0,23,50,0.460,8,20,0.400,16,23,0.696,11,29,12,16,7,6,20,17,56,0.304,3,13,0.231,13,20,0.650,15,22,11,16,6,3,20
2017,145,1211,83,1462,59,N,0,29,61,0.475,12,24,0.500,13,25,0.520,11,30,15,10,7,6,19,22,62,0.355,2,16,0.125,13,22,0.591,13,28,6,11,4,3,22
2017,145,1332,74,1242,60,N,0,29,57,0.509,11,25,0.440,5,7,0.714,9,27,12,13,5,8,13,21,60,0.350,5,25,0.200,13,17,0.765,12,20,14,8,4,1,13
2017,146,1314,75,1246,73,N,0,27,58,0.466,3,15,0.200,18,26,0.692,13,31,17,16,7,9,18,27,65,0.415,7,19,0.368,12,19,0.632,11,23,16,9,7,2,19
2017,146,1376,77,1196,70,N,0,26,53,0.491,2,10,0.200,23,31,0.742,11,23,7,11,4,2,17,25,60,0.417,7,26,0.269,13,14,0.929,13,18,11,16,7,5,21
2017,152,1211,77,1376,73,N,0,29,60,0.483,9,19,0.474,10,13,0.769,10,31,15,12,3,8,21,25,66,0.379,7,20,0.350,16,22,0.727,13,23,12,5,7,6,14
2017,152,1314,77,1332,76,N,0,25,68,0.368,8,21,0.381,19,27,0.704,17,26,16,11,7,3,22,22,58,0.379,7,26,0.269,25,28,0.893,12,31,7,16,5,7,20
2017,154,1314,71,1211,65,N,0,26,73,0.356,4,27,0.148,15,26,0.577,15,31,15,4,7,8,22,20,59,0.339,8,19,0.421,17,26,0.654,12,37,11,14,2,5,22
2018,134,1347,71,1254,61,N,0,28,59,0.475,6,17,0.353,9,13,0.692,8,30,17,15,6,2,23,19,50,0.380,7,26,0.269,16,23,0.696,6,26,13,15,3,0,19
2018,134,1382,65,1417,58,N,0,23,60,0.383,4,19,0.211,15,21,0.714,7,24,7,6,11,0,14,21,50,0.420,10,30,0.333,6,10,0.600,7,34,13,20,1,6,18
2018,135,1393,60,1113,56,N,0,20,49,0.408,7,20,0.350,13,23,0.565,10,27,10,11,5,2,16,21,52,0.404,11,32,0.344,3,10,0.300,8,26,19,11,5,3,19
2018,135,1411,64,1300,46,N,0,21,57,0.368,6,24,0.250,16,19,0.842,13,28,9,14,7,8,12,21,69,0.304,0,14,0.000,4,6,0.667,20,23,10,15,5,2,18
2018,136,1104,86,1439,83,N,0,30,50,0.600,8,18,0.444,18,27,0.667,10,16,19,17,3,3,18,30,54,0.556,9,18,0.500,14,20,0.700,10,12,14,14,7,1,22
2018,136,1138,89,1112,68,N,0,34,62,0.548,15,30,0.500,6,7,0.857,8,24,13,10,4,2,15,29,64,0.453,2,18,0.111,8,11,0.727,12,19,13,9,4,3,11
2018,136,1181,89,1233,67,N,0,36,67,0.537,13,30,0.433,4,8,0.500,14,25,24,12,5,2,12,26,60,0.433,5,24,0.208,10,14,0.714,10,19,16,10,5,2,16
2018,136,1196,77,1382,62,N,0,27,65,0.415,10,32,0.313,13,18,0.722,9,26,19,9,11,4,21,17,48,0.354,3,19,0.158,25,34,0.735,6,33,10,18,6,3,19
2018,136,1211,68,1422,64,N,0,25,59,0.424,5,23,0.217,13,25,0.520,10,27,7,10,5,2,14,28,67,0.418,3,22,0.136,5,10,0.500,13,28,7,13,4,1,22
2018,136,1222,67,1361,65,N,0,22,59,0.373,5,13,0.385,18,24,0.750,7,32,5,7,3,1,25,20,54,0.370,4,16,0.250,21,35,0.600,11,33,11,12,4,5,19
2018,136,1242,76,1335,60,N,0,27,61,0.443,7,17,0.412,15,17,0.882,8,33,11,8,8,6,14,22,56,0.393,11,29,0.379,5,14,0.357,5,28,16,11,4,2,13
2018,136,1246,78,1172,73,N,0,26,51,0.510,0,6,0.000,26,32,0.813,6,30,11,10,6,3,19,24,61,0.393,11,33,0.333,14,17,0.824,8,20,12,9,2,2,22
2018,136,1260,64,1274,62,N,0,26,55,0.473,8,21,0.381,4,9,0.444,8,19,19,10,6,3,14,25,49,0.510,4,9,0.444,8,13,0.615,9,24,11,16,7,7,13
2018,136,1276,61,1285,47,N,0,21,47,0.447,5,16,0.313,14,22,0.636,5,31,11,14,4,3,14,18,56,0.321,3,15,0.200,8,11,0.727,8,25,7,12,7,2,21
2018,136,1326,81,1355,73,N,0,27,72,0.375,12,40,0.300,15,19,0.789,15,32,15,9,10,2,15,24,63,0.381,13,31,0.419,12,14,0.857,8,31,8,13,3,2,15
2018,136,1348,83,1328,78,N,1,30,77,0.390,11,28,0.393,12,20,0.600,15,26,16,6,4,5,17,29,69,0.420,4,20,0.200,16,24,0.667,17,37,12,14,4,5,18
2018,136,1371,94,1301,83,N,0,28,58,0.483,7,21,0.333,31,39,0.795,11,29,12,7,6,2,23,28,61,0.459,11,30,0.367,16,27,0.593,11,23,14,10,4,0,30
2018,136,1397,73,1460,47,N,0,27,60,0.450,5,18,0.278,14,16,0.875,13,31,13,12,6,6,17,19,60,0.317,4,21,0.190,5,9,0.556,11,21,9,13,5,2,17
2018,136,1403,70,1372,60,N,0,25,54,0.463,4,16,0.250,16,24,0.667,9,32,14,13,5,6,21,18,47,0.383,5,14,0.357,19,28,0.679,5,26,9,13,10,3,23
2018,136,1437,87,1347,61,N,0,31,52,0.596,14,27,0.519,11,14,0.786,7,27,20,13,7,5,16,20,59,0.339,8,24,0.333,13,16,0.813,14,17,10,13,6,3,17
2018,137,1120,62,1158,58,N,0,21,59,0.356,5,24,0.208,15,32,0.469,12,24,10,12,10,4,18,23,51,0.451,5,22,0.227,7,14,0.500,6,34,10,21,6,0,23
2018,137,1139,79,1116,62,N,0,29,59,0.492,11,26,0.423,10,12,0.833,11,34,15,14,5,0,20,20,56,0.357,4,18,0.222,18,23,0.783,5,20,9,7,6,6,14
2018,137,1153,68,1209,53,N,0,24,62,0.387,9,30,0.300,11,14,0.786,20,26,14,8,7,3,10,21,53,0.396,8,27,0.296,3,3,1.000,6,20,3,9,6,5,15
2018,137,1155,79,1308,68,N,0,33,59,0.559,6,14,0.429,7,9,0.778,3,28,11,8,6,4,18,24,62,0.387,9,25,0.360,11,17,0.647,8,25,16,11,3,1,13
2018,137,1199,67,1281,54,N,0,21,49,0.429,7,15,0.467,18,31,0.581,5,30,18,11,9,6,18,16,49,0.327,8,24,0.333,14,21,0.667,6,30,8,16,5,4,21
2018,137,1243,69,1166,59,N,0,23,50,0.460,9,19,0.474,14,25,0.560,7,28,12,11,6,5,11,23,68,0.338,9,34,0.265,4,5,0.800,17,28,12,13,6,3,21
2018,137,1267,81,1455,75,N,0,28,60,0.467,9,23,0.391,16,22,0.727,7,23,11,9,12,4,15,27,65,0.415,8,29,0.276,13,17,0.765,16,28,17,15,4,1,18
2018,137,1277,82,1137,78,N,0,31,58,0.534,5,17,0.294,15,22,0.682,11,29,21,10,4,6,22,23,55,0.418,11,20,0.550,21,28,0.750,7,21,13,8,3,1,23
2018,137,1305,87,1400,83,N,1,32,63,0.508,11,29,0.379,12,20,0.600,5,29,18,7,2,6,17,31,67,0.463,11,24,0.458,10,18,0.556,12,30,12,9,4,4,16
2018,137,1314,84,1252,66,N,0,31,60,0.517,9,22,0.409,13,18,0.722,10,37,19,18,8,2,17,23,64,0.359,7,28,0.250,13,15,0.867,6,23,14,13,9,2,18
2018,137,1345,74,1168,48,N,0,23,59,0.390,9,22,0.409,19,27,0.704,12,32,10,9,5,4,18,18,50,0.360,4,18,0.222,8,16,0.500,5,29,7,17,3,5,24
2018,137,1393,57,1395,52,N,0,21,57,0.368,3,14,0.214,12,15,0.800,12,25,8,7,6,5,18,19,48,0.396,3,17,0.176,11,17,0.647,8,26,14,13,3,4,16
